2024-04-30 16:40:32,098: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,098: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,098: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,098: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $326.16 with status fill[0m
2024-04-30 16:40:32,100: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,101: root: INFO: Current backtesting datetime 2020-01-09 15:30:00-05:00
2024-04-30 16:40:32,101: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,102: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,103: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,103: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,103: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,104: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,104: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $326.16 with status fill[0m
2024-04-30 16:40:32,106: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,106: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-04-30 16:40:32,106: root: INFO: Current backtesting datetime 2020-01-09 18:30:00-05:00
2024-04-30 16:40:32,107: asyncio: INFO: [MyStrategy] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-30 16:40:32,108: root: INFO: Current backtesting datetime 2020-01-09 18:29:00-05:00
2024-04-30 16:40:32,109: root: INFO: Current backtesting datetime 2020-01-09 18:29:00-05:00
2024-04-30 16:40:32,109: asyncio: INFO: [MyStrategy] Executing the after_market_closes lifecycle method
2024-04-30 16:40:32,110: root: INFO: Current backtesting datetime 2020-01-10 08:30:00-05:00
2024-04-30 16:40:32,110: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,110: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,111: asyncio: INFO: [MyStrategy] Executing the before_market_opens lifecycle method
2024-04-30 16:40:32,111: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-04-30 16:40:32,111: asyncio: INFO: [MyStrategy] Executing the before_starting_trading lifecycle method
2024-04-30 16:40:32,113: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,113: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
